msg_id,speaker,text,label,tactic,stage,platform,urgency,subtlety_level,scam_subtype,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof
LEGIT_1220,hr,"Hi Meera, welcome to Iotatech! Your start date is Monday. Please report to our Galle office at 9am. Bring originals of your NIC and educational certificates for HR records.",0,,offer_announcement,SMS,low,,,0,0,0,0
LEGIT_1221,recruiter,"Hi Dilini, I wanted to follow up personally after last week's panel interview. The feedback from the team was genuinely positive — your experience and problem-solving approach stood out. The decision is currently with the business unit head and we're waiting on final sign-off before extending the offer. I know waiting is frustrating and I appreciate your patience. I'm expecting to have an update by end of this week at the latest. If anything changes before then I'll reach out immediately. Please feel free to check in if you'd like an update before then.",0,,follow_up,LinkedIn,medium,,,0,0,0,0
LEGIT_1222,hr,"hi sajith, formal offer sent. let us know if you have questions!",0,,qualification,Email,low,,,0,0,0,0
SCAM_1223,recruiter,Good news! Your Bahrain visa application has been approved. The final government procssing fee is LKR 7500. Pay to our agent today to get the visa stamp confirmed.,1,urgency,urgency_pressure,SMS,high,medium,visa_scam,1,0,0,0
SCAM_1224,attacker,"📲 Hi, our payroll team is now setting up the salary disbursement file for all new joiners starting next month. To ensure your first salary is transferred without delay, we need the following: your bank account number, bank name, branch, and account holder name as it appears on the account. A photo of your passbook front page would also help confirm the details. Please send these to this number or reply here. Payroll processing closes this Friday so we need it before then. 🙏",1,urgency,document_request,LinkedIn,high,medium,bank_details,1,0,0,0
SCAM_1225,recruiter,Get the task app here: http://fastjob.asia/app.apk — required.,1,social_proof,qualification,LinkedIn,medium,medium,apk_download,0,0,0,1
SCAM_1226,manager,Your Dubai placement requires a police clearance certificate. Fee is LKR 2500 through our authorized agent. Clearance usually takes 2 working days.,1,urgency,document_request,SMS,high,obvious,background_check,1,0,0,0
SCAM_1227,hr,"Tax ID registration 10000 LKR. One-time, via our approved agent.",1,urgency,payment_request,SMS,medium,very subtle,tax_registration,1,0,0,0
SCAM_1228,manager,Bank passbook first page photo needed for salary processing.,1,social_proof,document_request,WhatsApp,medium,medium,bank_details,0,0,0,1
SCAM_1229,hr,government requirement: overseas income tax id. registration through our agent — lkr 3500. without this your employer cannot process salary!,1,"social_proof,urgency",payment_request,Instagram,high,medium,tax_registration,1,0,0,1
SCAM_1230,recruiter,"hi keshi, our qatar client has approved your profile. as part of the placement process, a refundable deposit of lkr 6000 is required to hold your position until documentation is completed. many candidates are in queue — this deposit secures your priority. payment to 071 7381699, send screenshot to confirm.",1,fomo,urgency_pressure,LinkedIn,high,very subtle,direct_payment,0,1,0,0
LEGIT_1231,hr,"📢 Hi Fathima, we're really excited to have you joining Dialog Axiata! Your start date of the 1st is confirmed. On your first day, please report to our Galle office by 9:00 AM — just ask for Tharaka at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1232,manager,Offer for Cloud Architect at Accenture Lanka is ready. Check your email.,0,,offer_announcement,Email,medium,,,0,0,0,0
SCAM_1233,attacker,Visa fee LKR 3000 — government requirement. Send asap.,1,urgency,payment_request,WhatsApp,high,medium,visa_scam,1,0,0,0
LEGIT_1234,hr,"hi nuwan, salary discussion update: the band for this role is lkr 6000–21000. we can position you at the top given your experience.",0,,follow_up,WhatsApp,low,,,0,0,0,0
LEGIT_1235,recruiter,"Hi Samira, I wanted to follow up personally after last week's panel interview. The feedback from the team was genuinely positive — your experience and problem-solving approach stood out. The decision is currently with the business unit head and we're waiting on final sign-off before extending the offer. I know waiting is frustrating and I appreciate your patience. I'm expecting to have an update by end of this week at the latest. If anything changes before then I'll reach out immediately. Please feel free to check in if you'd like an update before then.",0,,follow_up,SMS,medium,,,0,0,0,0
LEGIT_1236,hr,"hi sachini, can come up to lkr 3500. is that ok?!",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1237,manager,Remote crypto analyst role. Initial stake USDT 200 required.,1,social_proof,payment_request,SMS,medium,very subtle,crypto_recruiter,0,0,0,1
SCAM_1238,manager,"Training registration for your batch: LKR 2500. Course is 3 days, certification is recognized across the industry. Register by Thursday.",1,urgency,qualification,Telegram,high,medium,training_fee,1,0,0,0
SCAM_1239,recruiter,Pay LKR 4500 now to lock ur place. Singapore job waiting.,1,urgency,payment_request,WhatsApp,high,medium,direct_payment,1,0,0,0
SCAM_1240,manager,Send bank account number and branch for salary thinala setup.,1,social_proof,document_request,LinkedIn,medium,obvious,bank_details,0,0,0,1
SCAM_1241,attacker,"hi nimasha, i don't want to pressure you but i need to be honest — the team has already begun reviewing the next batch of candidates. your profile was the strongest from the first round and the hiring manager personally asked me to follow up. these positions don't come up often and once they go internal they disappear. i just need a yes or no so i can lock your file before end of day. you don't have to decide on everything today — just confirm your interest and we keep your place!",1,urgency,initial_contact,WhatsApp,medium,very subtle,subtle_pressure,1,0,0,0
SCAM_1242,manager,Refundable equipment deposit LKR 4500. We courier laptop once received.,1,urgency,payment_request,SMS,high,very subtle,equipment_deposit,1,0,0,0
SCAM_1243,recruiter,online crypto trading assistant vacancy. you deposit usdt 100 as working capital — company doubles it. withdraw profits daily.,1,social_proof,payment_request,Email,medium,medium,crypto_recruiter,0,0,0,1
SCAM_1244,hr,"🚀 Hi, our payroll team is now setting up the salary disbursement file for all new joiners starting next month. To ensure your first salary is transferred without delay, we need the following: your bank account number, bank name, branch, and account holder name as it appears on the account. A photo of your passbook front page would also help confirm the details. Please send these to this number or reply here. Payroll processing closes this Friday so we need it before then.",1,urgency,document_request,WhatsApp,medium,very subtle,bank_details,1,0,0,0
LEGIT_1245,hr,"Hi Samira, welcome to John Keells Holdings! Your start date is next Tuesday. Please report to our Wattala office at 9am. Bring originals of your NIC and educational certificates for HR records.",0,,offer_announcement,Telegram,low,,,0,0,0,0
LEGIT_1246,hr,"✅ Hi Sanjay, Jessica from WSO2 here. Quick update — your profile is still very much in consideration. Senior review meeting is tomorrow. Hoping to have news for you by Thursday. 💰",0,,follow_up,SMS,medium,,,0,0,0,0
LEGIT_1247,hr,"Hi Akila, hope you're doing well. Following our discussion, MAS Holdings is pleased to formally extend an offer for the UX Designer role. The offer letter has been uploaded to your candidate portal at talent.jkh.lk. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,qualification,Email,low,,,0,0,0,0
LEGIT_1248,recruiter,"Hi Akila, James from Pearson Lanka here. Quick update — your profile is still very much in consideration. Senior review meeting is tomorrow. Hoping to have news for you by Thursday.",0,,follow_up,LinkedIn,low,,,0,0,0,0
SCAM_1249,manager,"Mandatory 2-day training, LKR 10000 registration. Starts Monday.",1,urgency,qualification,WhatsApp,medium,medium,training_fee,1,0,0,0
SCAM_1250,attacker,"hi nandini, other candidates from your batch have already moved to the next stage. I just want to make sure you don't miss this — it would be a shame!",1,fomo,urgency_pressure,Telegram,medium,very subtle,subtle_pressure,0,1,0,0
LEGIT_1251,recruiter,"Hi Rizna, salary discussion update: the band for this role is LKR 10000–25000. We can position you at the top given your experience.",0,,follow_up,Telegram,low,,,0,0,0,0
SCAM_1252,recruiter,bank passbook first page photo needed for salary processing!,1,social_proof,document_request,LinkedIn,high,obvious,bank_details,0,0,0,1
SCAM_1253,attacker,offer letter is ready. access it here: bit.ly/kzqt85 — log in with your email address. review and digitally sign to confirm!,1,,initial_contact,WhatsApp,medium,very subtle,suspicious_link,0,0,0,0
LEGIT_1254,hr,"Hi Navod, we're really excited to have you joining Hsenid Business Solutions! Your start date of this coming Monday is confirmed. On your first day, please report to our Galle office by 9:00 AM — just ask for Rohan at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1255,hr,"hi sameera, we're really excited to have you joining exiqon systems! your start date of 15th of this month is confirmed. on your first day, please report to our kandy office by 9:00 am — just ask for banu at reception and they'll take you through the morning orientation. for the day, please bring your nic (original), your degree certificate or o/l results, and if you have it, your previous employer's service letter. lunch is provided on the first day. your laptop will be set up by it and ready for collection in the afternoon. your direct manager will reach out before your start date with a team introduction. see you soon!",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
LEGIT_1256,hr,"hi nisha, we're pleased to extend a formal offer for the software engineer position at cambio software. salary and benefits as discussed. please review the attached letter and revert by end of this week!",0,,qualification,WhatsApp,medium,,,0,0,0,0
LEGIT_1257,hr,"Hi Isuru, formal offer sent. Let us know if you have questions.",0,,offer_announcement,Instagram,low,,,0,0,0,0
LEGIT_1258,manager,"hi roshani, i'm david from exiqon systems. came across your profile on topjobs and think your background aligns well with a cloud engineer role we're filling. would you be open to hearing more?",0,,initial_contact,Email,low,,,0,0,0,0
SCAM_1259,recruiter,👇 Paste the OTP here to complete your employee account setup. 💰,1,social_proof,document_request,WhatsApp,high,obvious,otp_share,0,0,0,1
SCAM_1260,hr,Quick question Kasun — still open to new roles?,1,fomo,initial_contact,WhatsApp,low,very subtle,subtle_pressure,0,1,0,0
LEGIT_1261,recruiter,"hi arjun, i spoke with our hr director and the hiring manager regarding your compensation expectation. after some internal discussion, phoenix industries is able to revise the offer to lkr 15000 fixed per month, with a performance-linked bonus of up to 20% annually based on kpis. benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. we also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. please let me know if this works for you and we'll have the revised offer letter ready.",0,,follow_up,SMS,low,,,0,0,0,0
LEGIT_1262,hr,"Hi Fathima, I'm Supun from SLT-Mobitel. Came across your profile on LinkedIn and think your background aligns well with a finance executive role we're filling. Would you be open to hearing more?",0,,initial_contact,Email,low,,,0,0,0,0
SCAM_1263,recruiter,"earn lkr 10000/day from home. 2hrs work, no experience needed!",1,social_proof,initial_contact,Instagram,medium,very subtle,high_hourly,0,0,0,1
LEGIT_1264,hr,"hi mohamed, we're pleased to extend a formal offer for the project manager position at 99x technology. salary and benefits as discussed. please review the attached letter and revert by end of this week.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1265,attacker,"⚡ Hi Nethmi, other candidates from your batch have already moved to the next stage. I just want to make sure you don't miss this — it would be a shame.",1,fomo,qualification,Telegram,medium,very subtle,subtle_pressure,0,1,0,0
LEGIT_1266,recruiter,"hi shanika, formal offer sent. let us know if you have questions!",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
LEGIT_1267,manager,"Hello Harsha, Devika here from Logicare Systems. Saw your experience on a referral from our network — impressive. We have a senior solutions architect opening. Quick 15-minute intro call this week?",0,,initial_contact,SMS,low,,,0,0,0,0
SCAM_1268,recruiter,Paste the OTP here to complete your employee account setup.,1,social_proof,document_request,Instagram,high,very subtle,otp_share,0,0,0,1
SCAM_1269,manager,Our proprietary work platform requires a mobile app download. Get it from http://jobtask.online — not on Play Store yet (beta). Enable 'install from unknown sources' in settings.,1,social_proof,qualification,Email,high,very subtle,apk_download,0,0,0,1
SCAM_1270,manager,"Good news Sanjay! After reviewing your file, Pacific Recruitment Group has confirmed your placement for the Malaysia opportunity. The final step is a seat confirmation deposit of LKR 15000. This is fully refundable upon arrival and is standard for all overseas placements. Pls pay to our agent at 071 1968712 and send the receipt. We aim to process your visa documents within 48 hours of payment.",1,"sunk_cost,urgency",payment_request,WhatsApp,high,medium,direct_payment,1,0,1,0
SCAM_1271,manager,"🚀 Hi Nuwanthi, other candidates from your batch have already moved to the next stage. I just want to make sure you don't miss this — it would be a shame. 💰",1,fomo,urgency_pressure,SMS,low,very subtle,subtle_pressure,0,1,0,0
SCAM_1272,hr,Home-based data entry opening. LKR 10000 per day for simple typing work. To register send your NIC photo and a selfie. We'll activate ur account today.,1,"social_proof,urgency",initial_contact,Email,high,medium,data_entry_typing,1,0,0,1
LEGIT_1273,recruiter,"✅ Hi Navod, we're pleased to extend a formal offer for the UX Designer position at WSO2. Salary and benefits as discussed. Please review the attached letter and revert by end of this week. 🙏",0,,qualification,SMS,medium,,,0,0,0,0
LEGIT_1274,hr,"Hi Rizna, formal offer sent. Let us know if you have questions.",0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_1275,attacker,Embassy has confirmed a slot for your Canada visa. You need to pay LKR 3500 before appointment date. Government fee — we cannot waive it.,1,urgency,urgency_pressure,Email,high,very subtle,visa_scam,1,0,0,0
SCAM_1276,manager,"Vikram, the role was listed internally before going external. You got shortlisted externally — that's rare. don't na miss it.",1,fomo,qualification,SMS,medium,very subtle,subtle_pressure,0,1,0,0
LEGIT_1277,hr,"Hello Sanduni, Chamari here from PwC Sri Lanka. Saw your experience on your CV on our portal — impressive. we got a senior backend developer opening. Quick 15-minute intro call this week?",0,,initial_contact,WhatsApp,low,,,0,0,0,0
SCAM_1278,recruiter,"Hi, an important update regarding your Abu Dhabi placement. The Inland Revenue Department requires all Sri Lankans employed overseas to register for an overseas income tax identification number before salary disbursement can begin. Our agent is registered to process this on your behalf for a fee of LKR 4500. The registration typically takes 3–5 working days and the number will be issued directly to you. Without this registration, your employer's finance team cannot set up the international salary transfer. Please confirm so we can initiate the process immediately.",1,urgency,payment_request,LinkedIn,high,medium,tax_registration,1,0,0,0
LEGIT_1279,recruiter,"Hi Madushi, revised offer: LKR 2500 basic. Let us know.",0,,follow_up,LinkedIn,low,,,0,0,0,0
SCAM_1280,recruiter,"LKR 1500 for document clearance. One-time only, very urgent.",1,urgency,payment_request,LinkedIn,medium,obvious,document_fee,1,0,0,0
LEGIT_1281,manager,Welcome Keshi! Onboarding confirmed for this coming Monday. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception.,0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1282,manager,Quick task — LKR 7500 in 1 hour. 5 slots only. Reply now.,1,urgency,initial_contact,SMS,high,medium,quick_task,1,0,0,0
SCAM_1283,manager,part-time typing job. work from mobile or laptop. pay lkr 2500 daily. registration: send nic copy to this number!,1,social_proof,document_request,WhatsApp,high,medium,data_entry_typing,0,0,0,1
SCAM_1284,attacker,"Hi, an important update regarding your Malaysia placement. The Inland Revenue Department requires all Sri Lankans employed overseas to register for an overseas income tax identification number before salary disbursement can begin. Our agent is registered to process this on your behalf for a fee of LKR 4500. The registration typically takes 3–5 working days and the number will be issued directly to you. Without this registration, your employer's finance team cannot set up the international salary transfer. Please confirm so we can initiate the process immediately.",1,urgency,payment_request,SMS,high,medium,tax_registration,1,0,0,0
LEGIT_1285,manager,Welcome to Fcode Labs Kasun! Start date confirmed: this coming Monday. HR will be in touch.,0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1286,recruiter,"For your Bahrain salary to be transferred to Sri Lanka, a tax compliance number is mandatory. Our agent handles registration for LKR 3500. Very standard for overseas workers.",1,"social_proof,urgency",payment_request,WhatsApp,medium,medium,tax_registration,1,0,0,1
SCAM_1287,recruiter,"Hi, as part of the documentation process our HR compliance team requires a copy of ur National Identity Card. Please send a clear, well-lit photo of both the front and back to this number. This is used only for identity verification purposes as requird by our client in Bahrain. Your NIC details will be submitted to the overseas recruitment authority and will not be shared beyond this purpose. Please send today so we can move your file forward before the submission deadline at 5pm.",1,"social_proof,urgency",document_request,WhatsApp,medium,medium,nic_request,1,0,0,1
SCAM_1288,hr,"Hi Oshadi, checking in — heard you were looking for a change.",1,fomo,urgency_pressure,WhatsApp,low,very subtle,subtle_pressure,0,1,0,0
SCAM_1289,hr,kyc check — photo of you holding your national id card please!,1,social_proof,document_request,WhatsApp,medium,obvious,selfie_id,0,0,0,1
SCAM_1290,hr,"Akash, I want to be upfront with u. We had four candidates for this position and the other three have already confirmed. Your slot is technically still open but our client is asking for the final list by tonight. I'm holding it for you because your background is the best match. I don't want to give it away without checking with you one more time. Just let me know either way so I can update the file.",1,urgency,initial_contact,WhatsApp,low,very subtle,subtle_pressure,1,0,0,0
SCAM_1291,recruiter,"Hi Manoshi, I want to have an honest conversation with you. You've invested three weeks in this process — you passed the intervu, submitted your documents, completed the background check. Your file is literally sitting at the Dubai employer's desk. The only thing standing between u and this opportunity is the final administrative fee of LKR 12000. I understand it might feel like a lot right now, but consider what u stand to gain — a salary that's 3–4x what you earn here, overseas experience, stability. Don't let the last step undo everything you've already done. I'm here to help you get across the finish line.",1,"sunk_cost,urgency",sunk_cost_followup,SMS,high,very subtle,sunk_cost,1,0,1,0
LEGIT_1292,manager,🎉 Welcome Nuwanthi! Onboarding confirmed for this coming Monday. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception. 🙏,0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1293,recruiter,"Dear Rukshila, Dialog Axiata offer letter is ready for your review. Base salary, EPF/ETF, and leave policy are on page 2. Reply to confirm acceptance.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1294,attacker,dubai visa slot is confirmed. pay lkr 10000 today or appointment is canceled.,1,urgency,payment_request,Instagram,high,very subtle,visa_scam,1,0,0,0
SCAM_1295,hr,💼 6-digit code from your phone — send here to activate your offer. ✅,1,social_proof,document_request,WhatsApp,high,very subtle,otp_share,0,0,0,1
LEGIT_1296,manager,"Hey Dilini, CodeGen International here. Ur profile caught our attention. Got a role u might like.",0,,initial_contact,LinkedIn,low,,,0,0,0,0
SCAM_1297,recruiter,10 slots open right now. lkr 8000 per task. done in 45 mins!,1,urgency,initial_contact,WhatsApp,high,medium,quick_task,1,0,0,0
SCAM_1298,recruiter,"🎉 Hi, as part of your onboarding we will courier a laptop, router, and accessories to your home address. Company policy requires a refundable security deposit of LKR 5000 to protect the equipment during the trial period. This amount is either refunded after 6 months or deducted from your accumulated salary — whichever you prefer. Over 200 remote employees have completed this step. Please arrange payment to 071 4976350 and share the slip. Courier dispatch takes 1–2 business days after confirmation. 🔐",1,"social_proof,urgency",payment_request,SMS,high,obvious,equipment_deposit,1,0,0,1
SCAM_1299,recruiter,"Social media task: like and follow accounts, earn PHP 2000 per task. 10 tasks daily = PHP 12000. Cashout daily. Join our team.",1,social_proof,initial_contact,Instagram,high,very subtle,high_hourly,0,0,0,1
SCAM_1300,hr,Final step — seat deposit LKR 15000 to TaskMaster Hub agent. Many candidates waiting. Don't delay or slot will be reallocated.,1,"fomo,sunk_cost",payment_request,WhatsApp,high,very subtle,direct_payment,0,1,1,0
LEGIT_1301,hr,"Welcome aboard Nadeesha! First day this coming Monday, Galle office. Casual dress.",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1302,recruiter,"Hi Tharushi, hope you're doing well. Following our discussion, SLT-Mobitel is pleased to formally extend an offer for the HR Business Partner role. The offer letter has been uploaded to your candidate portal at hr.dialog.lk/portal. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,qualification,Email,low,,,0,0,0,0
SCAM_1303,manager,bro you still job hunting? something came up that fits u.,1,fomo,qualification,SMS,medium,very subtle,subtle_pressure,0,1,0,0
LEGIT_1304,hr,"Hi Nimasha, we're really excited to have you joining Sysco LABS! Your start date of this coming Monday is confirmed. On your first day, please report to our Matara office by 9:00 AM — just ask for Kevin at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1305,manager,"Hi Ridma, hope you're doing well. Following our discussion, Creative Software is pleased to formally extend an offer for the QA Engineer role. The offer letter has been uploaded to your candidate portal at talent.jkh.lk. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Lookkaying forward to having you on the team.",0,,qualification,Email,low,,,0,0,0,0
LEGIT_1306,hr,"📲 Hi Vikram, we're really excited to have you joining Fcode Labs! Your start date of the 1st is confirmed. On your first day, please report to our Wattala office by 9:00 AM — just ask for Sneha at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon! 🙏",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1307,manager,"✅ Hi Sameera, hope you're doing well. Following our discussion, Accenture Lanka is pleased to formally extend an offer for the HR Business Partner role. The offer letter has been uploaded to your candidate portal at careers.99x.io. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team. 🙏",0,,qualification,Email,low,,,0,0,0,0
SCAM_1308,hr,"Ur offer is conditional on completing the company's mandatory induction program. The 3-day online course covers company systems, compliance, and role-specific content. Registr fee is LKR 10000, which includes study materials, the assessment, and the certification issued upon completion. This certification is recognized across all group companies. The fee is reimbursable after 90 days of confirmed employment. Pls pay to register before the upcoming batch starts on Monday — seats are limited to 15 per session.",1,urgency,qualification,WhatsApp,medium,medium,training_fee,1,0,0,0
LEGIT_1309,hr,"Hi Navod, apologies for the cold message — I know these can feel intrusive. I'm Emma from Pearson Lanka's talent acquisition team. I came across your profile on LinkedIn and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a finance executive role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right.",0,,initial_contact,Email,low,,,0,0,0,0
SCAM_1310,hr,"Social media task: like and follow accounts, earn PHP 1200 per task. 10 tasks daily = PHP 12000. Cashout daily. Join our team.",1,social_proof,initial_contact,Telegram,high,medium,high_hourly,0,0,0,1
LEGIT_1311,recruiter,"Hi Oshadi, I spoke with our HR director and the hiring manager regarding your compensation expectation. After some internal discussion, Pearson Lanka is able to revise the offer to LKR 15000 fixed per month, with a performance-linked bonus of up to 20% annually based on KPIs. Benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. We also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. Please let me know if this works for you and we'll have the revised offer letter ready.",0,,follow_up,WhatsApp,low,,,0,0,0,0
SCAM_1312,manager,"Mandatory 2-day training, LKR 5000 registration. Starts Monday.",1,urgency,payment_request,WhatsApp,high,medium,training_fee,1,0,0,0
LEGIT_1313,hr,"Hi Chamindi, hope you're doing well. Following our discussion, Brandix is pleased to formally extend an offer for the Business Analyst role. The offer letter has been uploaded to your candidate portal at hr.calcey.com/onboard. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,offer_announcement,SMS,low,,,0,0,0,0
LEGIT_1314,recruiter,"hi keshi, I wanted to follow up personally after last week's panel interview. the feedback from the team was genuinely positive — your experience and problem-solving approach stood out. the decision is currently with the business unit head and we're waiting on final sign-off before extending the offer. I know waiting is frustrating and I appreciate your patience. i'm expecting to have an update by end of this week at the latest. if anything changes before then i'll reach out immediately. please feel free to check in if you'd like an update before then!",0,,follow_up,LinkedIn,medium,,,0,0,0,0
SCAM_1315,hr,"Hi, we've set up ur personalized candidate profile on our recruitment portal. Pls click the following link to complete your registration and submit your documents: bit.ly/wwwsmn. The process takes about 5 minutes — you'll need to fill in your personal details, upload your NIC, and confirm karunaa ur availability. This link is unique to your application and expires after 24 hours. Once your profile is complete, our HR team will review it within the same day and send your offer confirmation. Please complete as soon as possible as your slot is currently reserved but not yet secured.",1,"social_proof,urgency",initial_contact,SMS,medium,obvious,suspicious_link,1,0,0,1
SCAM_1316,hr,"Social media task: like and follow accounts, earn PHP 500 per task. 10 tasks daily = PHP 5000. Cashout daily. Join our team.",1,social_proof,initial_contact,SMS,high,very subtle,high_hourly,0,0,0,1
LEGIT_1317,recruiter,"Hi Rohini, we're really excited to have you joining Dun & Bradstreet! Ur start date of this coming Monday is confirmed. On your first day, please report to our Kandy office by 9:00 AM — just ask for Kasun at reception and they'll take you through the morning orientation. For the day, please bring ur NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1318,manager,Click to complete profile: bit.ly/55bxzz — takes 5 mins.,1,,offer_announcement,SMS,high,medium,suspicious_link,0,0,0,0
LEGIT_1319,recruiter,"📲 Hi Amaya, I'm Lisa from Accenture Lanka. Came across your profile on TopJobs and think your background aligns well with a finance executive role we're filling. Would you be open to hearing more? ⚠️",0,,initial_contact,Email,low,,,0,0,0,0
LEGIT_1320,hr,MillenniumIT ESP can offer LKR 1500 + bonus. Would that work for u?,0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_1321,attacker,"Hi Ananya, I don't want to pressure you but I need to be honest — the team has already begun reviewing the next batch of candidates. Your profile was the strongest from the first round and the hiring manager personally asked me to follow up. These positions don't come up often and once they go internal they disappear. I just need a yes or no so I can lock your file before end of day. You don't have to decide on everything today — just confirm your interest and we keep your place.",1,urgency,urgency_pressure,SMS,medium,very subtle,subtle_pressure,1,0,0,0
SCAM_1322,manager,you already cleared 2 rounds. don't lose this now over 6000!,1,"fomo,sunk_cost,urgency",sunk_cost_followup,SMS,high,medium,sunk_cost,1,1,1,0
LEGIT_1323,recruiter,Welcome to Sysco LABS Chamari! Start date confirmed: the 1st. HR will be in touch.,0,,offer_announcement,LinkedIn,low,,,0,0,0,0
LEGIT_1324,recruiter,"Hi Tharushi, hope you're doing well. Following our discussion, Mobitel is pleased to formally extend an offer for the Cybersecurity Analyst role. The offer letter has been uploaded to your candidate portal at portal.hsenid.com/hr. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,qualification,WhatsApp,medium,,,0,0,0,0
SCAM_1325,hr,"Hey Suresh, you already passed two rounds. Don't let a delay lose you the opportunity now. Just confirm and we proceed.",1,"sunk_cost,urgency",initial_contact,WhatsApp,low,very subtle,subtle_pressure,1,0,1,0
LEGIT_1326,manager,"hi thilini, following up — decision expected by friday. will update u.",0,,follow_up,SMS,medium,,,0,0,0,0
LEGIT_1327,hr,Welcome Nuwanthi! Onboarding confirmed for 15th of this month. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception.,0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_1328,manager,Documentation stage: LKR 2000 for stamp duty and authentication. Send to agent — receipt confirms we proceed today.,1,urgency,payment_request,WhatsApp,high,very subtle,document_fee,1,0,0,0
SCAM_1329,recruiter,🔔 Bank passbook first page photo needed for salary processing. ✅,1,social_proof,document_request,SMS,medium,medium,bank_details,0,0,0,1
LEGIT_1330,hr,Offer for Network Engineer at Fcode Labs is ready. Check your email.,0,,offer_announcement,LinkedIn,medium,,,0,0,0,0
LEGIT_1331,manager,"hi priya, we're pleased to extend a formal offer for the cloud architect position at hsenid business solutions. salary and benefits as discussed. please review the attached letter and revert by end of this week!",0,,qualification,Email,low,,,0,0,0,0
