company_name,website_url,label,website_alive,valid_website,has_about,has_contact,subdomain_count,domain_length,content_length,scam_score,has_https,domain_age_days,has_privacy_policy,has_terms,has_payment_risk,has_urgency_language,content_score,is_registered,review_score,review_count,has_glassdoor,has_indeed,has_trustpilot,has_negative_reviews,has_positive_reviews,email_type_encoded,has_suspicious_tld,is_http_only,trust_score,suspicion_score
Hayleys PLC,https://www.hayleys.com,1,1,1,1,1,2,15,25190,0,1,60.0,0,0,0,0,0.0,1,0.23,5,0,0,0,1,0,2,0,0,5,1
LOLC Holdings PLC,https://www.lolc.com,1,1,1,1,1,2,12,21016,0,1,60.0,0,0,0,0,38.24,1,0.23,15,0,0,1,1,1,2,0,0,9,1
Softlogic Holdings PLC,https://www.softlogic.lk,1,1,1,0,1,2,16,3293,0,1,60.0,1,0,0,0,0.0,1,0.13,5,0,1,0,1,1,2,0,0,7,1
Cargills (Ceylon) PLC,https://www.cargillsceylon.com,1,1,1,0,0,2,22,13020,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
Ceylon Cold Stores PLC,https://www.elephanthouse.lk,1,1,1,0,1,2,20,3751,0,1,60.0,1,1,0,0,0.0,1,0.58,10,0,0,0,1,0,2,0,0,7,1
Nestle Lanka PLC,https://www.nestle.lk,1,0,1,0,0,2,13,280,0,1,60.0,0,0,0,0,44.42,1,0.5,10,0,0,0,0,0,1,0,0,2,0
Ceylon Tobacco Company PLC,https://www.ceylontobaccocompany.com,1,1,1,0,1,2,28,3772,0,1,60.0,1,0,0,0,13.3,1,0.5,10,0,0,0,0,0,1,0,0,5,0
Tokyo Cement Company (Lanka) PLC,https://www.tokyocement.com,1,1,1,0,1,2,19,3337,0,1,60.0,0,0,0,0,0.0,1,0.21,15,0,0,0,1,0,2,0,0,4,1
Access Engineering PLC,https://www.accessengsl.com,1,0,1,0,0,2,19,0,0,1,60.0,0,0,0,0,0.0,1,0.21,10,0,0,1,1,0,1,0,0,3,1
Chevron Lubricants Lanka PLC,https://www.chevronlubricants.lk,1,0,1,0,0,2,24,0,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,2,0
Lanka IOC PLC,https://www.lankaioc.com,1,0,1,1,1,2,16,3538,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
Royal Ceramics Lanka PLC,https://www.rocell.com,1,1,1,1,0,2,14,15640,0,1,60.0,0,0,0,0,17.28,1,0.5,5,0,0,0,0,0,1,0,0,4,0
Dipped Products PLC,https://www.dplgroup.com,1,0,1,0,0,2,16,58,0,1,60.0,0,0,0,0,44.15,1,0.17,10,0,0,0,1,1,1,0,0,3,1
Kelani Cables PLC,https://www.kelanicables.com,1,0,1,0,0,2,20,0,0,1,60.0,0,0,0,0,5.82,1,0.74,5,0,0,0,0,1,2,0,0,3,0
ACL Cables PLC,https://www.acl.lk,1,1,1,0,1,2,10,28226,0,1,60.0,0,1,0,0,21.87,1,0.48,10,0,0,0,1,0,2,0,0,6,1
Hemas Holdings PLC,https://www.hemas.com,1,1,1,1,1,2,13,5602,0,1,60.0,0,0,0,0,14.49,1,0.21,5,0,0,0,1,0,2,0,0,5,1
Asiri Hospital Holdings PLC,https://www.asirihealth.com,1,1,1,1,1,2,19,30719,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
Nawaloka Hospitals PLC,https://www.nawaloka.com,1,1,1,0,0,2,16,105,0,1,60.0,0,0,0,0,42.55,1,0.47,10,0,0,0,1,1,1,0,0,4,1
Melstacorp PLC,https://www.melstacorp.com,1,1,1,0,1,2,18,7888,0,1,60.0,0,0,0,0,26.67,1,0.5,10,0,0,0,0,0,2,0,0,4,0
Brown & Company PLC,https://www.brownsgroup.com,1,1,1,1,1,2,19,8958,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
Vallibel One PLC,https://www.vallibelone.com,1,1,1,1,0,2,19,2962,0,1,60.0,0,0,0,0,8.35,1,0.5,5,0,0,0,1,1,1,0,0,5,1
WSO2 LLC,https://wso2.com,1,1,1,0,0,1,8,58,0,1,60.0,0,0,0,0,5.57,1,0.11,10,1,1,1,1,1,1,0,0,7,1
IFS Sri Lanka,https://www.ifs.com,1,1,1,1,1,2,11,5922,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
Sysco LABS Sri Lanka,https://syscolabs.lk,1,1,1,0,0,1,12,54,0,1,60.0,0,0,0,0,75.88,1,0.5,2,0,0,0,0,0,1,0,0,3,0
Virtusa Sri Lanka,https://www.virtusa.com,1,0,1,0,0,2,15,222,0,1,60.0,0,0,0,0,19.05,1,0.21,15,1,1,1,1,0,1,0,0,5,1
99x,https://99x.io,1,1,1,1,1,1,6,4636,0,1,60.0,1,0,0,0,11.93,0,0.5,5,0,0,0,0,0,2,1,0,5,1
hSenid Business Solutions,https://hsenidbiz.com,1,1,1,1,1,1,13,7053,0,1,60.0,0,0,0,0,25.97,1,0.5,5,1,1,0,0,0,1,0,0,7,0
CodeGen International,https://codegen.co.uk,1,1,1,1,1,2,13,15627,0,1,60.0,1,0,0,0,0.0,1,0.05,20,1,0,0,1,1,1,0,0,8,1
MillenniumIT ESP,https://www.mitesp.com,1,1,1,1,1,2,14,9718,1,1,60.0,1,0,0,1,0.0,1,0.23,10,0,0,0,1,0,2,0,0,6,2
Creative Software,https://creativesoftware.com,1,1,1,1,1,1,20,4117,0,1,60.0,1,0,0,0,10.53,1,0.5,0,0,0,0,0,0,1,0,0,6,0
Cambio Software Engineering,https://www.cambio.lk,1,1,1,0,0,2,13,7280,0,1,60.0,0,0,0,0,30.79,1,0.11,15,0,1,0,1,1,2,0,0,5,1
Zone24x7,https://zone24x7.com,1,1,1,1,1,1,12,20147,1,1,60.0,0,0,0,0,66.87,1,0.47,15,0,0,0,1,1,1,0,0,6,1
Axiata Digital Labs,https://www.axiatadigitallabs.com,1,0,1,0,0,2,25,0,0,1,60.0,1,1,0,0,2.4,1,0.21,5,0,0,0,1,0,1,0,0,4,1
Pearson Lanka,https://pearsonLanka.com,1,0,1,0,0,1,16,0,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
MIT ESP,https://www.mitesp.com,1,1,1,1,1,2,14,9718,1,1,60.0,1,0,0,1,0.0,1,0.5,0,0,0,0,0,0,2,0,0,6,1
PickMe,https://pickme.lk,1,1,1,1,1,1,9,2522,0,1,60.0,0,0,0,0,66.87,1,0.5,5,0,0,0,0,0,1,0,0,5,0
GitLab,https://about.gitlab.com,1,1,1,1,1,2,16,6223,0,1,60.0,0,1,0,0,9.06,1,0.21,10,0,0,0,1,0,1,0,0,6,1
Automattic,https://automattic.com,1,1,1,1,1,1,14,3531,0,1,60.0,0,0,0,0,62.47,1,0.5,0,0,0,0,0,0,2,0,0,5,0
Zapier,https://zapier.com,1,1,1,0,1,1,10,16495,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,4,0
Buffer,https://buffer.com,1,1,1,1,0,1,10,8277,0,1,60.0,0,0,0,0,21.13,1,0.23,5,0,0,0,1,0,1,0,0,4,1
Doist,https://doist.com,1,1,1,1,0,1,9,1867,0,1,60.0,0,0,0,0,36.58,1,0.45,5,0,0,0,1,1,1,0,0,5,1
Toptal,https://www.toptal.com,1,1,1,1,1,2,14,20621,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
Canonical,https://canonical.com,1,1,1,1,1,1,13,37438,0,1,60.0,1,0,0,0,11.07,1,0.21,10,1,1,0,1,0,1,0,0,8,1
Elastic,https://www.elastic.co,1,1,1,1,1,2,14,10018,0,1,60.0,0,1,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,6,0
Shopify,https://www.shopify.com,1,1,1,0,0,2,15,7831,0,1,60.0,1,1,0,0,39.85,1,0.21,10,0,0,0,1,0,2,0,0,5,1
Atlassian,https://www.atlassian.com,1,1,1,0,1,2,17,16274,0,1,60.0,1,0,0,0,0.0,1,0.23,5,0,0,0,1,0,2,0,0,5,1
HubSpot,https://www.hubspot.com,1,1,1,0,1,2,15,27650,0,1,60.0,1,0,0,0,40.27,1,0.71,5,0,0,0,0,1,2,0,0,6,0
Twilio,https://www.twilio.com,1,1,1,0,1,2,14,44781,0,1,60.0,1,0,0,0,0.0,1,0.5,10,0,0,0,0,0,2,0,0,5,0
Remote,https://remote.com,1,1,1,1,1,1,10,27106,0,1,60.0,1,1,0,0,0.0,1,0.5,15,1,0,1,0,0,2,0,0,9,0
Deel,https://www.deel.com,1,1,1,1,0,2,12,6440,0,1,60.0,1,0,0,0,30.92,1,0.5,10,0,0,0,0,0,2,0,0,5,0
Miro,https://miro.com,1,1,1,1,1,1,8,13293,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
Notion,https://www.notion.com,1,1,1,1,1,2,14,4161,0,1,60.0,0,0,0,0,23.1,1,0.5,0,0,0,0,0,0,1,0,0,5,0
Figma,https://www.figma.com,1,1,1,0,1,2,13,5409,0,1,60.0,1,0,0,0,1.81,1,0.5,5,0,0,0,0,0,1,0,0,5,0
Canva,https://www.canva.com,1,1,1,0,1,2,13,330,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
Dropbox,https://www.dropbox.com,1,1,1,1,1,2,15,5001,0,1,60.0,0,0,0,0,0.0,1,0.07,15,0,0,0,1,0,2,0,0,5,1
Cloudflare,https://www.cloudflare.com,1,1,1,1,1,2,18,29569,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,7,0
ibm,https://www.ibm.com,1,1,1,0,0,2,11,8308,0,1,60.0,0,0,0,1,29.51,1,0.21,5,0,0,0,1,0,2,0,0,3,2
tata consultancy services,https://www.tcs.com,1,0,1,0,0,2,11,222,0,1,60.0,0,0,0,0,38.96,1,0.11,10,1,0,0,1,1,1,0,0,4,1
accenture,https://www.accenture.com,1,1,1,1,1,2,17,12038,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
us army,https://www.army.mil,1,1,1,0,0,2,12,7704,0,1,60.0,0,0,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,3,1
ey,https://www.ey.com,1,1,1,1,0,2,10,19810,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,4,0
hewlett-packard,https://www.hpe.com,1,0,1,0,0,2,11,0,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,2,0
cognizant technology solutions,https://www.cognizant.com,1,1,1,1,1,2,17,45578,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,7,0
walmart,https://www.walmart.com,1,1,1,0,0,2,15,3217,0,1,60.0,0,1,0,0,37.07,1,0.23,5,0,0,0,1,0,2,0,0,4,1
microsoft,https://www.microsoft.com,1,1,1,0,0,2,17,307,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,3,0
at&t,https://www.att.com,1,1,1,0,0,2,11,1347,1,1,60.0,0,0,0,1,63.38,1,0.5,5,0,0,0,0,0,2,0,0,3,1
united states air force,http://www.airforce.com,1,1,1,1,0,2,16,9986,0,0,60.0,1,0,0,0,29.66,1,0.5,5,0,0,0,0,0,1,0,1,4,1
pwc,https://www.pwc.com,1,1,1,1,1,2,11,18478,0,1,60.0,0,1,0,0,0.0,1,0.23,5,0,1,1,1,0,1,0,0,8,1
wells fargo,https://www.wellsfargo.com,1,1,1,1,0,2,18,17969,0,1,60.0,1,1,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,6,0
infosys,https://www.infosys.com,1,0,1,0,0,2,15,226,0,1,60.0,0,0,0,0,33.98,1,0.5,0,0,0,0,0,0,1,1,0,2,1
deloitte,https://www.deloitte.com,1,1,1,1,1,2,16,42592,0,1,60.0,0,1,0,0,0.0,1,0.45,5,0,0,0,1,1,1,0,0,7,1
citi,https://www.citi.com,1,1,1,0,0,2,12,428,0,1,60.0,0,0,0,0,31.72,1,0.21,10,0,0,0,1,0,1,0,0,3,1
bank of america,https://www.bankofamerica.com,1,1,1,0,1,2,21,4411,0,1,60.0,0,0,0,0,56.74,1,0.17,10,0,0,0,1,0,2,0,0,4,1
jpmorgan chase & co.,https://www.jpmorganchase.com,1,1,1,1,1,2,21,11484,0,1,60.0,0,1,0,0,12.69,1,0.23,10,1,1,0,1,0,1,0,0,8,1
amazon,https://www.aboutamazon.eu,1,1,1,1,0,2,18,14103,0,1,60.0,0,0,0,0,0.0,1,0.17,10,0,0,0,1,0,1,0,0,4,1
apple,https://www.apple.com,1,1,1,0,1,2,13,9066,0,1,60.0,1,1,0,0,59.17,1,0.5,10,0,0,0,0,0,1,0,0,6,0
siemens,https://www.siemens.com,1,1,1,1,0,2,15,15820,0,1,60.0,0,0,0,0,14.24,1,0.5,10,0,0,0,0,0,1,0,0,4,0
oracle,https://www.oracle.com,1,0,1,0,0,2,14,597,0,1,60.0,0,0,0,0,45.54,1,0.5,10,0,0,0,0,0,1,0,0,2,0
nokia,https://www.nokia.com,1,0,1,1,1,2,13,12995,0,1,60.0,0,1,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,5,1
education nationale,https://www.indexoflebanon.com,1,0,1,0,0,2,22,1216,0,1,60.0,0,0,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,2,1
capgemini,https://www.capgemini.com,1,1,1,1,1,2,17,13475,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
wipro technologies,https://www.wipro.com,1,1,1,1,1,2,13,12801,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,5,0
hsbc,https://www.hsbc.com,1,1,1,1,1,2,12,12538,0,1,60.0,1,1,0,0,0.0,1,0.5,15,0,0,0,0,0,1,0,0,7,0
google,https://www.google.com,1,1,1,1,0,2,14,157,0,1,60.0,0,0,0,0,0.0,1,0.23,5,1,0,1,1,0,1,0,0,6,1
united states postal service,https://www.usa.gov,1,1,1,1,0,2,11,6236,0,1,60.0,0,0,0,0,36.37,1,0.5,0,0,0,0,0,0,1,0,0,4,0
mcdonald's corporation,https://corporate.mcdonalds.com,1,1,1,0,1,2,23,11551,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
ericsson,https://www.ericsson.com,1,0,1,0,0,2,16,58,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,2,0
nhs,https://www.nhs.uk,1,1,1,1,0,2,10,3536,0,1,60.0,0,0,0,0,9.62,1,0.55,5,0,0,0,1,1,1,0,0,7,1
boeing,https://www.boeing.com,1,1,1,0,1,2,14,16492,0,1,60.0,0,0,0,0,0.0,1,0.0,5,0,0,0,1,0,1,0,0,4,1
vodafone,https://www.vodafone.com,1,0,1,0,1,2,16,32415,0,1,60.0,0,1,0,0,5.71,1,0.5,0,0,0,0,0,0,1,0,0,4,0
kaiser permanente,https://healthy.kaiserpermanente.org,1,1,1,1,0,2,28,16866,1,1,60.0,0,1,0,1,13.17,1,0.5,5,0,0,0,0,0,1,0,0,5,1
ford motor company,https://www.ford.com,1,1,1,0,0,2,12,0,0,1,60.0,0,0,0,0,0.0,1,0.21,5,0,0,0,1,0,1,0,0,3,1
intel corporation,https://www.intel.com,1,1,1,0,0,2,13,224,0,1,60.0,0,0,0,0,24.03,1,0.5,5,0,0,0,0,0,1,0,0,3,0
department of veterans affairs,https://www.va.gov,1,1,1,0,0,2,10,3757,0,1,60.0,0,0,0,0,47.98,1,0.5,0,0,0,0,0,0,1,0,0,3,0
cisco,https://www.sancisco.com,1,0,1,0,0,2,16,164,0,1,60.0,0,0,0,0,24.67,1,0.5,0,0,0,0,0,0,2,0,0,2,0
general motors,https://mycarportal.net,1,0,1,1,1,1,15,16167,0,1,60.0,1,0,0,0,35.96,1,0.5,0,0,0,0,0,0,1,0,0,5,0
pepsico,https://www.pepsico.com,1,0,1,1,1,2,15,1810,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
target,https://corporate.target.com,1,1,1,1,1,2,20,8384,0,1,60.0,1,0,0,0,0.0,1,0.5,15,0,0,0,0,0,1,0,0,6,0
shell,https://royaldutchshellplc.com,1,1,1,0,0,1,22,52673,0,1,60.0,0,0,0,0,43.6,1,0.23,5,0,0,0,1,0,1,0,0,3,1
hcl technologies,https://www.hcltech.com,1,0,1,1,1,2,15,12570,0,1,60.0,0,1,0,0,0.0,1,0.17,10,0,0,0,1,0,1,0,0,5,1
ups,https://www.ups.com,1,0,1,0,0,2,11,0,0,1,60.0,0,0,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,2,1
pfizer,https://www.pfizer.com,1,1,1,1,1,2,14,6613,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
unilever,https://www.unilever.com,1,1,1,0,1,2,16,23545,0,1,60.0,0,0,0,0,14.08,1,0.5,10,0,0,0,0,0,1,0,0,4,0
nestlÃ©,https://www.daraz.com.bd,1,1,1,1,1,3,16,93986,1,1,60.0,1,0,0,1,33.9,1,0.5,0,0,0,0,0,0,1,0,0,6,1
unitedhealth group,https://www.unitedhealthgroup.com,1,1,1,1,1,2,25,12196,0,1,60.0,1,1,0,0,16.28,1,0.5,0,0,0,0,0,0,1,0,0,7,0
huawei technologies,https://www.huawei.com,1,1,1,1,1,2,14,24633,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,7,0
dell,https://www.dell.com,1,1,1,0,0,2,12,221,0,1,60.0,0,0,0,0,19.05,1,0.5,0,0,0,0,0,0,1,0,0,3,0
gsk,https://www.ip-tracker.org,1,0,1,0,0,2,18,58,0,1,60.0,0,0,0,0,44.15,1,0.5,0,0,0,0,0,0,1,0,0,2,0
honeywell,https://www.honeywell.com,1,1,1,1,1,2,17,22236,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
sap,https://www.sap.com,1,0,1,0,0,2,11,222,0,1,60.0,0,0,0,0,14.08,1,0.5,0,0,0,0,0,0,1,0,0,2,0
schlumberger,https://marussiabeverages.com,1,0,1,0,1,1,21,2030,0,1,60.0,0,0,0,0,30.69,1,0.5,15,0,0,0,0,0,1,0,0,3,0
lockheed martin,https://www.lockheedmartin.com,1,1,1,0,1,2,22,9354,0,1,60.0,0,1,0,0,0.0,1,0.19,10,0,0,0,1,0,1,0,0,5,1
"ayatama energi, trisco nusantara",https://rocketreach.co,1,0,1,0,0,1,14,95,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
abb,https://www.abb.com,1,0,1,0,0,2,11,5892,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
american center of krasnodar,https://englisheducationguide.com,1,1,1,0,0,1,25,9277,0,1,60.0,1,1,0,0,47.55,1,0.55,10,0,0,1,1,1,1,0,0,7,1
starbucks,https://www.starbucks.com,1,1,1,1,1,2,17,3088,0,1,60.0,0,1,0,0,18.51,1,0.21,5,0,0,0,1,0,1,0,0,6,1
promobroker agente de seguros y de fianzas s a de c v,https://mexicoo.mx,1,0,1,0,1,1,10,4525,0,1,60.0,0,0,0,0,0.0,1,0.19,15,0,0,0,1,0,1,0,0,3,1
morgan stanley,https://www.tech24insider.com,1,0,1,0,0,2,21,164,0,1,60.0,1,1,0,0,30.17,1,0.58,10,0,0,0,1,0,1,0,0,5,1
the home depot,https://www.homedepot.com,1,0,1,0,0,2,17,226,0,1,60.0,0,0,0,0,19.05,1,0.21,5,0,0,0,1,0,1,0,0,2,1
independiente,https://clubaindependiente.com.ar,1,1,1,0,0,2,25,6919,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,3,0
novartis,https://www.novartis.com,1,1,1,1,1,2,16,19460,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
johnson & johnson,https://www.jnj.com,1,1,1,0,0,2,11,185,0,1,60.0,0,0,0,0,78.2,1,0.53,10,0,0,0,1,0,1,0,0,4,1
bp,https://www.bp.com,1,0,1,0,0,2,10,581,0,1,60.0,0,0,0,0,20.12,1,0.5,10,0,0,0,0,0,1,0,0,2,0
schneider electric,https://dsl.schneider-electric.com,1,1,1,0,0,2,26,235,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,3,0
state farm,https://www.statefarm.com,1,0,1,0,0,2,17,7638,0,1,60.0,1,1,0,0,19.48,1,0.5,5,0,0,0,0,0,1,0,0,4,0
secretarÃ­a de educaciÃ³n pÃºblica,https://www.yumpu.com,1,0,1,0,1,2,13,10386,0,1,60.0,1,1,0,0,26.64,1,0.55,10,0,0,0,1,1,1,0,0,8,1
dhl,https://group.dhl.com,1,1,1,0,0,2,13,0,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,3,0
my home,https://www.ny.gov,1,1,1,0,0,2,10,5320,0,1,60.0,1,0,0,0,37.38,1,0.17,10,0,0,0,1,0,1,0,0,4,1
td,https://docs.heroestd.io,1,1,1,0,0,2,16,1558,0,1,60.0,0,0,0,0,0.0,0,0.19,10,0,0,0,1,0,1,1,0,2,2
ge,https://www.ipaddress.com,1,1,1,1,1,2,17,10471,0,1,60.0,1,1,0,0,44.08,1,0.5,5,0,0,0,0,0,2,0,0,7,0
philips,https://www.philips.com,1,1,1,1,1,2,15,10410,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
ubs,https://www.ubs.com,1,1,1,0,0,2,11,222,0,1,60.0,0,0,0,0,29.01,1,0.5,5,0,0,0,0,0,1,0,0,3,0
procter & gamble,https://us.pg.com,1,0,1,0,1,2,9,2916,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
walgreens,https://photo.walgreens.com,1,1,1,1,1,2,19,15215,0,1,60.0,0,1,0,0,15.87,1,0.5,15,0,0,1,1,1,1,0,0,8,1
"keller williams realty, inc.",https://www.pinterest.com,1,1,1,0,0,2,17,72,0,1,60.0,0,0,0,0,52.87,1,0.5,0,0,0,0,0,0,1,0,0,3,0
"lowe's companies, inc.",https://corporate.lowes.com,1,0,1,1,1,2,19,6383,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,4,0
verbum traducciÃ³n y ediciÃ³n,https://infinityuniverse.com,1,1,1,0,1,1,20,12739,0,1,60.0,1,0,0,0,31.5,1,0.19,20,0,0,0,1,0,1,0,0,5,1
united states marine corps,https://www.marines.mil,1,0,1,0,0,2,15,226,0,1,60.0,0,0,0,0,33.98,1,0.5,10,0,0,0,0,0,1,0,0,2,0
dell emc,https://www.computerhope.com,1,1,1,0,1,2,20,1964,0,1,60.0,0,0,0,0,27.01,1,0.5,5,0,0,0,0,0,1,0,0,4,0
tech mahindra,https://www.techmahindra.com,1,1,1,1,1,2,20,19899,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
verizon wireless,https://www.verizon.com,1,1,1,1,1,2,15,12688,0,1,60.0,1,1,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,7,0
sanofi,https://www.sanofi.com,1,1,1,0,1,2,14,5163,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,4,0
bnp paribas,https://group.bnpparibas,1,0,1,0,0,1,16,225,0,1,60.0,0,0,0,0,38.96,1,0.56,10,0,0,0,1,0,1,0,0,3,1
sodexo,https://www.sodexo.com,1,1,1,0,1,2,14,4304,0,1,60.0,1,0,0,0,0.0,1,0.48,5,1,0,1,1,1,1,0,0,8,1
deutsche bank,https://www.db.com,1,0,1,0,1,2,10,26271,0,1,60.0,0,0,0,0,9.89,1,0.23,20,1,1,1,1,0,1,0,0,6,1
tencent,https://www.tencent.com,1,1,1,1,0,2,15,4434,0,1,60.0,0,0,0,0,69.58,1,0.5,0,0,0,0,0,0,1,0,0,4,0
j.p. morgan,https://www.jpmorgan.com,1,1,1,1,1,2,16,14754,0,1,60.0,0,1,0,0,2.19,1,0.5,0,0,0,0,0,0,1,0,0,6,0
verizon,https://secure.verizon.com,1,1,1,1,1,2,18,12688,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,7,0
l'orÃ©al,https://www.statshow.com,1,1,1,1,0,2,16,3123,0,1,60.0,0,1,0,0,23.54,1,0.5,5,0,0,0,0,0,1,0,0,5,0
kpmg,https://kpmg.com,1,1,1,1,1,1,8,9381,0,1,60.0,0,0,0,0,31.55,1,0.5,0,0,0,0,0,0,1,0,0,5,0
orange,http://www.orangepi.org,1,1,1,1,1,2,16,4964,0,0,60.0,0,0,0,0,10.87,1,0.5,10,0,0,0,0,0,2,0,1,4,1
linkedin,https://deepdecide.com,1,1,1,1,1,1,14,6345,0,1,60.0,0,0,0,0,31.73,1,0.09,10,1,0,1,1,1,1,0,0,8,1
barclays,https://home.barclays,1,1,1,0,1,1,13,10999,0,1,60.0,1,1,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,6,1
facebook,https://m.me,1,1,1,0,0,1,4,956,0,1,60.0,0,0,0,0,73.85,1,0.5,0,0,0,0,0,0,1,0,0,3,0
northrop grumman corporation,https://www.northropgrumman.com,1,1,1,0,1,2,23,1086,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
fca fiat chrysler automobiles,https://www.chrysler.com,1,0,1,0,0,2,16,7312,0,1,60.0,1,1,0,0,0.0,1,0.21,5,1,0,0,1,0,1,0,0,5,1
adp,https://www.adp.com,1,1,1,0,0,2,11,218,0,1,60.0,0,0,0,0,24.03,1,0.5,5,0,0,0,0,0,1,0,0,3,0
medtronic,https://www.medtronic.com,1,0,1,0,0,2,17,497,0,1,60.0,0,0,0,0,62.53,1,0.5,5,0,0,0,1,1,2,0,0,3,1
abbott,https://www.abbott.com,1,1,1,1,1,2,14,5307,0,1,60.0,1,1,0,0,27.21,1,0.55,5,0,0,0,0,0,1,0,0,8,0
chevron,https://www.chevron.com,1,0,1,0,0,2,15,157,0,1,60.0,0,1,0,0,28.72,1,0.5,0,0,0,0,0,0,1,0,0,3,0
roche,https://www.roche.com,1,1,1,1,1,2,13,7461,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,5,0
american express,https://www.americanexpress.com,1,1,1,1,1,2,23,1538,0,1,60.0,0,1,0,0,0.0,1,0.19,15,0,0,0,1,0,1,0,0,6,1
samsung electronics,https://www.samsung.com,1,1,1,1,1,2,15,18832,0,1,60.0,1,0,0,0,5.96,1,0.5,0,0,0,0,0,0,1,0,0,6,0
macy's,https://www.macys.com,1,0,1,0,0,2,13,156,0,1,60.0,0,0,0,0,42.87,1,0.5,0,0,0,0,0,0,1,0,0,2,0
thomson reuters,,1,0,0,1,1,2,22,34305,0,0,60.0,0,0,0,0,0.0,0,0.13,10,0,0,0,1,0,1,0,1,2,2
ministerio de educaciÃ³n,https://www.educacionfpydeportes.gob.es,1,1,1,0,0,3,31,20300,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,3,0
avon,https://www.avon.com,1,0,1,0,0,2,12,282,0,1,60.0,0,0,0,0,59.9,1,0.01,15,1,0,1,1,1,1,0,0,5,1
